next,productId,year,month,units,avg,count,max,min,prev,price,color,size,shape,agram,bgram,ygram,zgram
30,2505,2017,9,3,3,1,3,3,36,0.42,blue,,victorian,fabric,,,oval
176,2505,2017,10,30,7,4,12,6,3,0.42,blue,,victorian,fabric,,,oval
36,2506,2017,1,12,12,1,12,12,7,0.42,red,,victorian,fabric,,,oval
396,2506,2017,2,36,12,3,24,6,12,0.42,red,,victorian,fabric,,,oval
12,2506,2017,3,396,99,4,360,6,36,0.42,red,,victorian,fabric,,,oval
50,2506,2017,4,12,12,1,12,12,396,0.42,red,,victorian,fabric,,,oval
6,2506,2017,5,50,8,6,24,2,12,0.42,red,,victorian,fabric,,,oval
30,2506,2017,6,6,6,1,6,6,50,0.42,red,,victorian,fabric,,,oval
36,2506,2017,7,30,15,2,24,6,6,0.42,red,,victorian,fabric,,,oval
75,2506,2017,8,36,18,2,24,12,30,0.42,red,,victorian,fabric,,,oval
32,2506,2017,9,75,18,4,48,3,36,0.42,red,,victorian,fabric,,,oval
75,2506,2017,10,32,8,4,12,6,75,0.42,red,,victorian,fabric,,,oval
33,2507,2017,1,20,2,7,6,1,2,4.25,blue,,,rim,biscuit,,bin
19,2507,2017,2,33,6,5,24,1,20,4.25,blue,,,rim,biscuit,,bin
14,2507,2017,3,19,2,8,3,1,33,4.25,blue,,,rim,biscuit,,bin
1,2507,2017,4,14,2,6,3,1,19,4.25,blue,,,rim,biscuit,,bin
5,2508,2017,3,2,1,2,1,1,4,1.95,colourful,,flower,fruit,,,bowl
1,2508,2017,4,5,1,4,2,1,2,1.95,colourful,,flower,fruit,,,bowl
1,2508,2017,7,1,1,1,1,1,5,1.95,colourful,,flower,fruit,,,bowl
1,2508,2017,8,1,1,1,1,1,1,1.95,colourful,,flower,fruit,,,bowl
2,2508,2017,9,1,1,1,1,1,1,1.95,colourful,,flower,fruit,,,bowl
5,2510,2017,2,4,4,1,4,4,1,8.95,,,wooden,advent,,,calendar
1,2511,2017,8,1,1,1,1,1,1,0.85,,,,rasta,bath,spliff,ashtray
1,2511,2017,9,1,1,1,1,1,1,0.85,,,,rasta,bath,spliff,ashtray
3,2511,2017,10,1,1,1,1,1,1,0.85,,,,rasta,bath,spliff,ashtray
3,2512,2017,1,2,2,1,2,2,28,0.39,light-pink,,bird,feather,,,
8,2512,2017,2,3,1,3,1,1,2,0.39,light-pink,,bird,feather,,,
4,2512,2017,3,8,2,4,3,1,3,0.39,light-pink,,bird,feather,,,
24,2512,2017,4,4,4,1,4,4,8,0.39,light-pink,,bird,feather,,,
157,2512,2017,5,24,24,1,24,24,4,0.39,light-pink,,bird,feather,,,
81,2512,2017,6,157,22,7,48,1,24,0.39,light-pink,,bird,feather,,,
125,2512,2017,7,81,13,6,48,1,157,0.39,light-pink,,bird,feather,,,
317,2512,2017,8,125,20,6,36,2,81,0.39,light-pink,,bird,feather,,,
171,2512,2017,9,317,26,12,72,2,125,0.39,light-pink,,bird,feather,,,
684,2512,2017,10,171,13,13,50,1,317,0.39,light-pink,,bird,feather,,,
1,2513,2017,10,1,1,1,1,1,3,1.25,,,christmas,tree,,,
18,2518,2017,5,26,13,2,24,2,30,0.65,black,,christmas,tree,,,
318,2518,2017,8,18,18,1,18,18,26,0.65,black,,christmas,tree,,,
27,2518,2017,9,318,106,3,240,6,18,0.65,black,,christmas,tree,,,
135,2518,2017,10,27,13,2,25,2,318,0.65,black,,christmas,tree,,,
24,2520,2017,5,24,24,1,24,24,25,0.65,pink-white,,christmas,tree,,,
48,2520,2017,6,24,24,1,24,24,24,0.65,pink-white,,christmas,tree,,,
336,2520,2017,8,48,24,2,24,24,24,0.65,pink-white,,christmas,tree,,,
54,2520,2017,9,336,67,5,240,24,48,0.65,pink-white,,christmas,tree,,,
77,2520,2017,10,54,13,4,24,2,336,0.65,pink-white,,christmas,tree,,,
16,2521,2017,8,12,12,1,12,12,1,1.95,black,,christmas,tree,,,
28,2521,2017,9,16,4,4,6,2,12,1.95,black,,christmas,tree,,,
80,2521,2017,10,28,4,6,6,2,16,1.95,black,,christmas,tree,,,
6,2522,2017,7,6,6,1,6,6,24,2.95,pink-white,,christmas,tree,,,
18,2522,2017,8,6,6,1,6,6,6,2.95,pink-white,,christmas,tree,,,
11,2522,2017,9,18,9,2,12,6,6,2.95,pink-white,,christmas,tree,,,
80,2522,2017,10,11,5,2,9,2,18,2.95,pink-white,,christmas,tree,,,
51,2524,2017,5,24,24,1,24,24,1,0.19,black,,christmas,feather,,,
10,2524,2017,6,51,17,3,24,3,24,0.19,black,,christmas,feather,,,
10,2524,2017,8,10,10,1,10,10,51,0.19,black,,christmas,feather,,,
2,2528,2017,5,2,2,1,2,2,6,1.95,ivory,,,curtain,,,pole
12,2528,2017,6,2,2,1,2,2,2,1.95,ivory,,,curtain,,,pole
86,2528,2017,7,12,6,2,6,6,2,1.95,ivory,,,curtain,,,pole
42,2528,2017,8,86,28,3,72,6,12,1.95,ivory,,,curtain,,,pole
9,2528,2017,9,42,7,6,12,2,86,1.95,ivory,,,curtain,,,pole
7,2528,2017,10,9,2,4,6,1,42,1.95,ivory,,,curtain,,,pole
17,2529,2017,7,6,6,1,6,6,2,1.95,pink,,,curtain,,,pole
3,2529,2017,9,17,5,3,9,2,6,1.95,pink,,,curtain,,,pole
33,2530,2017,3,1,1,1,1,1,1,1.95,black-pink,,,curtain,,,
2,2530,2017,8,33,33,1,33,33,1,1.95,black-pink,,,curtain,,,
1,2530,2017,10,2,2,1,2,2,33,1.95,black-pink,,,curtain,,,
1,2531,2017,8,48,48,1,48,48,6,1.95,blue-pink,,,curtain,,,
1,2531,2017,10,1,1,1,1,1,48,1.95,blue-pink,,,curtain,,,
4,2533,2017,1,48,24,2,24,24,76,1.25,pink,,vintage,bead,evening,,bag
5,2533,2017,2,4,4,1,4,4,48,1.25,pink,,vintage,bead,evening,,bag
28,2533,2017,4,5,5,1,5,5,4,1.25,pink,,vintage,bead,evening,,bag
24,2533,2017,5,28,14,2,24,4,5,1.25,pink,,vintage,bead,evening,,bag
33,2533,2017,6,24,24,1,24,24,28,1.25,pink,,vintage,bead,evening,,bag
72,2533,2017,7,33,11,3,24,3,24,1.25,pink,,vintage,bead,evening,,bag
83,2533,2017,8,72,24,3,24,24,33,1.25,pink,,vintage,bead,evening,,bag
31,2533,2017,9,83,13,6,24,2,72,1.25,pink,,vintage,bead,evening,,bag
108,2533,2017,10,31,5,6,10,2,83,1.25,pink,,vintage,bead,evening,,bag
16,2535,2017,1,48,48,1,48,48,84,0.83,pink,,vintage,bead,,,purse
30,2535,2017,4,16,5,3,8,3,48,0.83,pink,,vintage,bead,,,purse
109,2535,2017,5,30,10,3,24,2,16,0.83,pink,,vintage,bead,,,purse
60,2535,2017,6,109,21,5,48,3,30,0.83,pink,,vintage,bead,,,purse
148,2535,2017,7,60,10,6,24,1,109,0.83,pink,,vintage,bead,,,purse
81,2535,2017,8,148,24,6,48,4,60,0.83,pink,,vintage,bead,,,purse
106,2535,2017,9,81,11,7,24,1,148,0.83,pink,,vintage,bead,,,purse
129,2535,2017,10,106,9,11,24,1,81,0.83,pink,,vintage,bead,,,purse
3,2536,2017,6,4,4,1,4,4,6,2.46,,,vintage,bead,cosmetic,,bag
2,2536,2017,8,3,3,1,3,3,4,2.46,,,vintage,bead,cosmetic,,bag
1,2536,2017,10,2,1,2,1,1,3,2.46,,,vintage,bead,cosmetic,,bag
13,2538,2017,1,24,12,2,12,12,50,1.65,pink,,vintage,bead,,,scarf
54,2538,2017,5,13,13,1,13,13,24,1.65,pink,,vintage,bead,,,scarf
41,2538,2017,6,54,10,5,24,2,13,1.65,pink,,vintage,bead,,,scarf
12,2538,2017,7,41,13,3,17,12,54,1.65,pink,,vintage,bead,,,scarf
91,2538,2017,8,12,12,1,12,12,41,1.65,pink,,vintage,bead,,,scarf
12,2538,2017,9,91,13,7,24,7,12,1.65,pink,,vintage,bead,,,scarf
33,2538,2017,10,12,4,3,4,4,91,1.65,pink,,vintage,bead,,,scarf
6,2539,2017,1,9,3,3,6,1,6,2.95,,,vintage,bead,,,notebook
1,2539,2017,2,6,6,1,6,6,9,2.95,,,vintage,bead,,,notebook
3,2539,2017,3,1,1,1,1,1,6,2.95,,,vintage,bead,,,notebook
2,2539,2017,5,3,1,2,2,1,1,2.95,,,vintage,bead,,,notebook
16,2539,2017,6,2,1,2,1,1,3,2.95,,,vintage,bead,,,notebook
4,2539,2017,7,16,3,5,6,1,2,2.95,,,vintage,bead,,,notebook
5,2540,2017,1,24,6,4,6,6,6,0.83,pink,,,tea,,,container
87,2540,2017,2,5,1,3,3,1,24,0.83,pink,,,tea,,,container
84,2540,2017,3,87,21,4,36,6,5,0.83,pink,,,tea,,,container
156,2540,2017,4,84,14,6,24,12,87,0.83,pink,,,tea,,,container
27,2540,2017,5,156,17,9,48,1,84,0.83,pink,,,tea,,,container
6,2542,2017,1,18,6,3,6,6,6,0.83,pink,,,coffee,,,container
72,2542,2017,2,6,3,2,5,1,18,0.83,pink,,,coffee,,,container
84,2542,2017,3,72,18,4,36,6,6,0.83,pink,,,coffee,,,container
132,2542,2017,4,84,14,6,24,12,72,0.83,pink,,,coffee,,,container
120,2542,2017,5,132,14,9,36,1,84,0.83,pink,,,coffee,,,container
84,2542,2017,6,120,17,7,24,12,132,0.83,pink,,,coffee,,,container
24,2542,2017,7,84,21,4,48,12,120,0.83,pink,,,coffee,,,container
24,2542,2017,8,24,12,2,12,12,84,0.83,pink,,,coffee,,,container
33,2542,2017,9,24,12,2,12,12,24,0.83,pink,,,coffee,,,container
6,2543,2017,1,7,3,2,6,1,1,0.83,blue,,,rim,coffee,,container
48,2543,2017,2,6,6,1,6,6,7,0.83,blue,,,rim,coffee,,container
48,2543,2017,3,48,9,5,15,3,6,0.83,blue,,,rim,coffee,,container
24,2543,2017,4,48,12,4,24,6,48,0.83,blue,,,rim,coffee,,container
2,2543,2017,5,24,12,2,18,6,48,0.83,blue,,,rim,coffee,,container
5,2543,2017,10,2,2,1,2,2,24,0.83,blue,,,rim,coffee,,container
113,2544,2017,5,48,48,1,48,48,1,0.38,pink,,,acrylic,jewel,,snowflake
1,2547,2017,9,6,6,1,6,6,24,0.38,blue,,,acrylic,jewel,,icicle
26,2548,2017,9,71,35,2,36,35,37,0.38,pink,,,acrylic,jewel,,icicle
128,2548,2017,10,26,8,3,12,2,71,0.38,pink,,,acrylic,jewel,,icicle
101,2549,2017,9,65,21,3,36,12,10,0.38,blue,,,acrylic,hanging,,jewel
92,2549,2017,10,101,14,7,24,8,65,0.38,blue,,,acrylic,hanging,,jewel
14,2550,2017,10,46,11,4,24,4,35,0.38,pink,,,acrylic,hanging,,jewel
1,2551,2017,7,1,1,1,1,1,14,1.25,pink,,christmas,flock,,,balls
2,2551,2017,9,1,1,1,1,1,1,1.25,pink,,christmas,flock,,,balls
19,2551,2017,10,2,1,2,1,1,1,1.25,pink,,christmas,flock,,,balls
1,2552,2017,3,6,6,1,6,6,1,2.95,,,rabbit,easter,,,
6,2554,2017,2,12,6,2,6,6,2,1.95,multicolour,,rabbit,easter,,,
62,2556,2017,1,15,3,4,6,2,1,0.85,multicolour,,rabbit-warmer,egg,,,
28,2556,2017,3,62,12,5,24,2,15,0.85,multicolour,,rabbit-warmer,egg,,,
30,2556,2017,4,28,7,4,12,1,62,0.85,multicolour,,rabbit-warmer,egg,,,
59,2556,2017,7,30,15,2,18,12,28,0.85,multicolour,,rabbit-warmer,egg,,,
8,2556,2017,9,59,11,5,24,1,30,0.85,multicolour,,rabbit-warmer,egg,,,
2,2556,2017,10,8,2,3,3,2,59,0.85,multicolour,,rabbit-warmer,egg,,,
60,2558,2017,2,17,4,4,12,1,10,1.25,pink-white,,,chick,,,
4,2558,2017,3,60,15,4,24,12,17,1.25,pink-white,,,chick,,,
72,2558,2017,4,4,4,1,4,4,60,1.25,pink-white,,,chick,,,
1,2558,2017,6,72,72,1,72,72,4,1.25,pink-white,,,chick,,,
73,2558,2017,7,1,1,1,1,1,72,1.25,pink-white,,,chick,,,
18,2559,2017,2,5,2,2,3,2,5,0.85,pink-white,,,chick,,,easter
6,2559,2017,3,18,6,3,12,2,5,0.85,pink-white,,,chick,,,easter
1,2559,2017,4,6,3,2,4,2,18,0.85,pink-white,,,chick,,,easter
13,2560,2017,1,12,6,2,6,6,1,0.85,pink,,warmer,chick,egg,egg,cup
72,2560,2017,2,13,6,2,12,1,12,0.85,pink,,warmer,chick,egg,egg,cup
30,2560,2017,3,72,18,4,24,12,13,0.85,pink,,warmer,chick,egg,egg,cup
8,2560,2017,4,30,6,5,12,2,72,0.85,pink,,warmer,chick,egg,egg,cup
72,2561,2017,1,11,5,2,10,1,2,1.65,blue,,,hen,,,
18,2562,2017,2,18,9,2,12,6,1,1.65,,,,peach,,,hen
6,2562,2017,3,18,6,3,6,6,18,1.65,,,,peach,,,hen
6,2563,2017,5,2,2,1,2,2,12,0.85,yellow,,flower-heart,hanging,,,
6,2565,2017,4,12,12,1,12,12,36,0.85,pink,,flower-heart,hanging,,,
13,2566,2017,2,15,5,3,6,3,18,1.25,,,rabbit,easter,,,decorations
21,2566,2017,3,13,6,2,8,5,15,1.25,,,rabbit,easter,,,decorations
13,2567,2017,2,15,5,3,12,1,2,1.25,,,,easter,bunny,hanging,garland
24,2567,2017,3,13,6,2,7,6,15,1.25,,,,easter,bunny,hanging,garland
14,2568,2017,2,5,5,1,5,5,7,4.95,,,,easter,bunny,,wreath
2,2568,2017,3,14,3,4,6,1,5,4.95,,,,easter,bunny,,wreath
24,2569,2017,3,12,12,1,12,12,12,0.39,,,heart,candy,,,hanging
6,2569,2017,4,24,24,1,24,24,12,0.39,,,heart,candy,,,hanging
488,2569,2017,5,6,6,1,6,6,24,0.39,,,heart,candy,,,hanging
73,2569,2017,6,488,81,6,288,5,6,0.39,,,heart,candy,,,hanging
60,2569,2017,7,73,14,5,34,4,488,0.39,,,heart,candy,,,hanging
50,2569,2017,8,60,15,4,24,12,73,0.39,,,heart,candy,,,hanging
386,2569,2017,9,50,10,5,24,2,60,0.39,,,heart,candy,,,hanging
130,2569,2017,10,386,55,7,244,1,50,0.39,,,heart,candy,,,hanging
5,2570,2017,1,3,3,1,3,3,282,2.1,,,fairy,hanging,,,cake
87,2570,2017,2,5,2,2,3,2,3,2.1,,,fairy,hanging,,,cake
13,2570,2017,3,87,17,5,72,1,5,2.1,,,fairy,hanging,,,cake
78,2570,2017,4,13,4,3,8,2,87,2.1,,,fairy,hanging,,,cake
72,2570,2017,5,78,39,2,72,6,13,2.1,,,fairy,hanging,,,cake
19,2570,2017,6,72,72,1,72,72,78,2.1,,,fairy,hanging,,,cake
72,2570,2017,7,19,4,4,6,1,72,2.1,,,fairy,hanging,,,cake
83,2570,2017,8,72,72,1,72,72,19,2.1,,,fairy,hanging,,,cake
10,2570,2017,10,83,20,4,73,2,72,2.1,,,fairy,hanging,,,cake
12,2571,2017,7,10,10,1,10,10,40,0.38,pink,,christmas,stocking,,,
122,2571,2017,8,12,12,1,12,12,10,0.38,pink,,christmas,stocking,,,
29,2571,2017,9,122,20,6,40,10,12,0.38,pink,,christmas,stocking,,,
9,2571,2017,10,29,7,4,20,2,122,0.38,pink,,christmas,stocking,,,
12,2572,2017,6,4,4,1,4,4,50,0.39,,,christmas-star,decorations,,,
33,2572,2017,7,12,6,2,11,1,4,0.39,,,christmas-star,decorations,,,
264,2572,2017,8,33,16,2,24,9,12,0.39,,,christmas-star,decorations,,,
697,2572,2017,9,264,66,4,144,24,33,0.39,,,christmas-star,decorations,,,
1731,2572,2017,10,697,63,11,120,12,264,0.39,,,christmas-star,decorations,,,
8,2573,2017,7,26,13,2,20,6,137,0.19,,small,christmas-star,dec,,,
435,2573,2017,8,8,4,2,6,2,26,0.19,,small,christmas-star,dec,,,
268,2573,2017,9,435,62,7,144,2,8,0.19,,small,christmas-star,dec,,,
250,2573,2017,10,268,53,5,164,2,435,0.19,,small,christmas-star,dec,,,
395,2576,2017,1,111,13,8,24,2,165,0.85,zinc,,christmas-heart,dec,,,
145,2576,2017,2,395,43,9,289,2,111,0.85,zinc,,christmas-heart,dec,,,
31,2576,2017,3,145,12,12,36,2,395,0.85,zinc,,christmas-heart,dec,,,
416,2576,2017,4,31,4,7,13,1,145,0.85,zinc,,christmas-heart,dec,,,
385,2576,2017,5,416,52,8,312,2,31,0.85,zinc,,christmas-heart,dec,,,
70,2576,2017,6,385,42,9,288,1,416,0.85,zinc,,christmas-heart,dec,,,
370,2576,2017,7,70,7,9,24,1,385,0.85,zinc,,christmas-heart,dec,,,
168,2576,2017,8,370,46,8,300,2,70,0.85,zinc,,christmas-heart,dec,,,
169,2576,2017,9,168,18,9,48,10,370,0.85,zinc,,christmas-heart,dec,,,
200,2576,2017,10,169,13,13,24,1,168,0.85,zinc,,christmas-heart,dec,,,
215,2577,2017,10,273,34,8,72,4,80,0.39,,,stars,clip,,,
2,2578,2017,1,7,2,3,4,1,8,0.79,,,heart,napkin,,,rings
1,2578,2017,2,2,2,1,2,2,7,0.79,,,heart,napkin,,,rings
50,2578,2017,3,1,1,1,1,1,2,0.79,,,heart,napkin,,,rings
27,2578,2017,4,50,12,4,24,3,1,0.79,,,heart,napkin,,,rings
59,2578,2017,5,27,13,2,24,3,50,0.79,,,heart,napkin,,,rings
16,2578,2017,6,59,9,6,24,2,27,0.79,,,heart,napkin,,,rings
5,2578,2017,7,16,5,3,7,3,59,0.79,,,heart,napkin,,,rings
6,2578,2017,8,5,2,2,3,2,16,0.79,,,heart,napkin,,,rings
24,2580,2017,5,12,12,1,12,12,28,0.39,light,,star,folk,,,holder
4,2580,2017,6,24,12,2,12,12,12,0.39,light,,star,folk,,,holder
48,2580,2017,7,4,4,1,4,4,24,0.39,light,,star,folk,,,holder
65,2580,2017,8,48,16,3,24,12,4,0.39,light,,star,folk,,,holder
100,2580,2017,9,65,21,3,48,5,48,0.39,light,,star,folk,,,holder
76,2580,2017,10,100,16,6,36,12,65,0.39,light,,star,folk,,,holder
8,2581,2017,6,24,12,2,12,12,24,0.2,light,,heart,folk,,,holder
12,2581,2017,7,8,4,2,4,4,24,0.2,light,,heart,folk,,,holder
21,2581,2017,8,12,12,1,12,12,8,0.2,light,,heart,folk,,,holder
38,2581,2017,9,21,4,5,12,1,12,0.2,light,,heart,folk,,,holder
13,2581,2017,10,38,9,4,12,2,21,0.2,light,,heart,folk,,,holder
135,2582,2017,7,141,28,5,72,9,8,1.69,zinc,,,sleigh,,,bells
953,2582,2017,8,135,15,9,36,1,141,1.69,zinc,,,sleigh,,,bells
1300,2582,2017,9,953,43,22,146,1,135,1.69,zinc,,,sleigh,,,bells
1694,2582,2017,10,1300,52,25,144,2,953,1.69,zinc,,,sleigh,,,bells
35,2583,2017,1,78,9,8,24,1,43,1.25,rose,,heart,decorations,,,
16,2583,2017,2,35,8,4,24,2,78,1.25,rose,,heart,decorations,,,
2,2583,2017,3,16,5,3,8,2,35,1.25,rose,,heart,decorations,,,
56,2583,2017,4,2,2,1,2,2,16,1.25,rose,,heart,decorations,,,
5,2583,2017,5,56,14,4,48,2,2,1.25,rose,,heart,decorations,,,
26,2583,2017,6,5,5,1,5,5,56,1.25,rose,,heart,decorations,,,
3,2583,2017,7,26,13,2,24,2,5,1.25,rose,,heart,decorations,,,
9,2583,2017,8,3,3,1,3,3,26,1.25,rose,,heart,decorations,,,
35,2583,2017,9,9,2,4,4,1,3,1.25,rose,,heart,decorations,,,
113,2583,2017,10,35,5,7,24,1,9,1.25,rose,,heart,decorations,,,
8,2584,2017,2,42,14,3,24,4,1,1.25,,,daisy-heart,,,,
4,2584,2017,3,8,4,2,6,2,42,1.25,,,daisy-heart,,,,
6,2584,2017,5,4,2,2,2,2,8,1.25,,,daisy-heart,,,,
8,2584,2017,6,6,6,1,6,6,4,1.25,,,daisy-heart,,,,
2,2584,2017,7,8,4,2,6,2,6,1.25,,,daisy-heart,,,,
21,2584,2017,9,2,2,1,2,2,8,1.25,,,daisy-heart,,,,
4,2584,2017,10,21,10,2,20,1,2,1.25,,,daisy-heart,,,,
168,2585,2017,1,48,48,1,48,48,102,0.39,multicolour,,circles,mug,,,
215,2585,2017,3,168,33,5,48,12,48,0.39,multicolour,,circles,mug,,,
174,2585,2017,4,215,35,6,96,5,168,0.39,multicolour,,circles,mug,,,
34,2585,2017,5,174,34,5,96,6,215,0.39,multicolour,,circles,mug,,,
300,2585,2017,6,34,17,2,22,12,174,0.39,multicolour,,circles,mug,,,
192,2585,2017,7,300,42,7,96,2,34,0.39,multicolour,,circles,mug,,,
120,2585,2017,8,192,48,4,48,48,300,0.39,multicolour,,circles,mug,,,
6,2585,2017,9,120,30,4,48,12,192,0.39,multicolour,,circles,mug,,,
16,2585,2017,10,6,6,1,6,6,120,0.39,multicolour,,circles,mug,,,
5,2587,2017,1,2,1,2,1,1,2,1.95,,,retro,tea,,,
1,2587,2017,2,5,2,2,4,1,2,1.95,,,retro,tea,,,
3,2587,2017,3,1,1,1,1,1,5,1.95,,,retro,tea,,,
1,2587,2017,4,3,1,3,1,1,1,1.95,,,retro,tea,,,
78,2588,2017,1,12,12,1,12,12,4,0.39,multicolour,,flower,spring,,,mug
244,2588,2017,3,78,19,4,48,6,12,0.39,multicolour,,flower,spring,,,mug
150,2588,2017,4,244,40,6,84,6,78,0.39,multicolour,,flower,spring,,,mug
308,2588,2017,5,150,50,3,54,48,244,0.39,multicolour,,flower,spring,,,mug
458,2588,2017,6,308,51,6,96,2,150,0.39,multicolour,,flower,spring,,,mug
252,2588,2017,7,458,57,8,96,12,308,0.39,multicolour,,flower,spring,,,mug
124,2588,2017,8,252,50,5,144,6,458,0.39,multicolour,,flower,spring,,,mug
198,2588,2017,9,124,20,6,48,1,252,0.39,multicolour,,flower,spring,,,mug
204,2588,2017,10,198,39,5,48,6,124,0.39,multicolour,,flower,spring,,,mug
188,2589,2017,1,72,24,3,24,24,72,0.79,pink,,polkadot,coffee,cup,,saucer
259,2589,2017,3,188,26,7,48,4,72,0.79,pink,,polkadot,coffee,cup,,saucer
254,2589,2017,4,259,25,10,48,3,188,0.79,pink,,polkadot,coffee,cup,,saucer
230,2589,2017,5,254,25,10,96,2,259,0.79,pink,,polkadot,coffee,cup,,saucer
308,2589,2017,6,230,23,10,72,4,254,0.79,pink,,polkadot,coffee,cup,,saucer
51,2589,2017,7,308,30,10,48,4,230,0.79,pink,,polkadot,coffee,cup,,saucer
1,2589,2017,8,51,25,2,27,24,308,0.79,pink,,polkadot,coffee,cup,,saucer
10,2590,2017,1,32,10,3,24,2,20,0.39,pink,,polkadot,mug,,,
178,2592,2017,1,463,42,11,217,2,462,1.65,,,retro,coffee,,,mugs
307,2592,2017,2,178,16,11,72,1,463,1.65,,,retro,coffee,,,mugs
346,2592,2017,3,307,27,11,157,2,178,1.65,,,retro,coffee,,,mugs
213,2592,2017,4,346,24,14,144,3,307,1.65,,,retro,coffee,,,mugs
21,2592,2017,5,213,26,8,108,1,346,1.65,,,retro,coffee,,,mugs
3,2592,2017,8,21,7,3,9,6,213,1.65,,,retro,coffee,,,mugs
4,2592,2017,9,3,1,2,2,1,21,1.65,,,retro,coffee,,,mugs
7,2592,2017,10,4,1,3,2,1,3,1.65,,,retro,coffee,,,mugs
37,2594,2017,3,17,5,3,10,1,108,0.39,,,,icon,mug,,revolutionary
203,2594,2017,4,37,4,9,6,1,17,0.39,,,,icon,mug,,revolutionary
34,2594,2017,5,203,33,6,96,1,37,0.39,,,,icon,mug,,revolutionary
9,2594,2017,6,34,6,5,10,5,203,0.39,,,,icon,mug,,revolutionary
81,2594,2017,7,9,3,3,6,1,34,0.39,,,,icon,mug,,revolutionary
52,2594,2017,8,81,16,5,48,6,9,0.39,,,,icon,mug,,revolutionary
35,2594,2017,9,52,7,7,24,1,81,0.39,,,,icon,mug,,revolutionary
97,2594,2017,10,35,5,6,23,1,52,0.39,,,,icon,mug,,revolutionary
24,2596,2017,2,3,3,1,3,3,2,0.39,yellow,,,breakfast,cup,,saucer
1,2596,2017,3,24,4,6,8,1,3,0.39,yellow,,,breakfast,cup,,saucer
16,2596,2017,4,1,1,1,1,1,24,0.39,yellow,,,breakfast,cup,,saucer
2,2596,2017,5,16,8,2,10,6,1,0.39,yellow,,,breakfast,cup,,saucer
1,2596,2017,6,2,2,1,2,2,16,0.39,yellow,,,breakfast,cup,,saucer
1,2597,2017,2,1,1,1,1,1,2,2.95,blue,,,breakfast,cup,,saucer
12,2598,2017,1,8,4,2,4,4,1,0.39,pink,,,breakfast,cup,,saucer
96,2599,2017,1,153,17,9,64,3,208,1.45,,mini,,cake,stand,hanging,cakes
127,2599,2017,2,96,8,12,22,1,153,1.45,,mini,,cake,stand,hanging,cakes
198,2599,2017,3,127,11,11,35,3,96,1.45,,mini,,cake,stand,hanging,cakes
110,2599,2017,4,198,19,10,40,2,127,1.45,,mini,,cake,stand,hanging,cakes
38,2599,2017,5,110,15,7,64,4,198,1.45,,mini,,cake,stand,hanging,cakes
57,2599,2017,6,38,3,10,16,1,110,1.45,,mini,,cake,stand,hanging,cakes
68,2599,2017,7,57,5,11,16,1,38,1.45,,mini,,cake,stand,hanging,cakes
69,2599,2017,8,68,9,7,32,2,57,1.45,,mini,,cake,stand,hanging,cakes
62,2599,2017,9,69,7,9,32,1,68,1.45,,mini,,cake,stand,hanging,cakes
63,2599,2017,10,62,7,8,24,2,69,1.45,,mini,,cake,stand,hanging,cakes
81,2600,2017,1,44,14,3,24,8,112,1.49,,,spotted,cake,,,plate
87,2600,2017,2,81,11,7,28,3,44,1.49,,,spotted,cake,,,plate
104,2600,2017,3,87,10,8,28,3,81,1.49,,,spotted,cake,,,plate
29,2600,2017,4,104,13,8,36,4,87,1.49,,,spotted,cake,,,plate
8,2600,2017,5,29,5,5,12,2,104,1.49,,,spotted,cake,,,plate
41,2600,2017,6,8,4,2,4,4,29,1.49,,,spotted,cake,,,plate
80,2600,2017,7,41,5,7,12,1,8,1.49,,,spotted,cake,,,plate
19,2600,2017,8,80,16,5,48,4,41,1.49,,,spotted,cake,,,plate
64,2600,2017,9,19,6,3,12,3,80,1.49,,,spotted,cake,,,plate
52,2600,2017,10,64,12,5,24,4,19,1.49,,,spotted,cake,,,plate
94,2601,2017,1,257,18,14,60,3,172,1.49,,,spotted,cake,,,mug
220,2601,2017,2,94,11,8,18,2,257,1.49,,,spotted,cake,,,mug
133,2601,2017,3,220,13,16,36,1,94,1.49,,,spotted,cake,,,mug
58,2601,2017,4,133,13,10,66,1,220,1.49,,,spotted,cake,,,mug
44,2601,2017,5,58,8,7,28,1,133,1.49,,,spotted,cake,,,mug
73,2601,2017,6,44,7,6,28,1,58,1.49,,,spotted,cake,,,mug
74,2601,2017,7,73,8,9,30,1,44,1.49,,,spotted,cake,,,mug
34,2601,2017,8,74,10,7,18,1,73,1.49,,,spotted,cake,,,mug
63,2601,2017,9,34,6,5,12,1,74,1.49,,,spotted,cake,,,mug
140,2601,2017,10,63,10,6,24,2,34,1.49,,,spotted,cake,,,mug
57,2602,2017,1,89,8,10,36,1,75,9.95,,,,cake,stand,hanging,cakes
35,2602,2017,2,57,5,11,16,1,89,9.95,,,,cake,stand,hanging,cakes
27,2602,2017,3,35,3,11,9,1,57,9.95,,,,cake,stand,hanging,cakes
52,2602,2017,4,27,3,9,8,1,35,9.95,,,,cake,stand,hanging,cakes
14,2602,2017,5,52,5,10,32,1,27,9.95,,,,cake,stand,hanging,cakes
16,2602,2017,6,14,1,8,3,1,52,9.95,,,,cake,stand,hanging,cakes
69,2602,2017,7,16,3,5,8,1,14,9.95,,,,cake,stand,hanging,cakes
8,2602,2017,8,69,9,7,48,1,16,9.95,,,,cake,stand,hanging,cakes
